"SCORE","GUESS","TRUTH","TEXT"
"0.462637379353496","o","o","@SolDominguez14 TE CONTE QUE SE ME PERDIERON CON LAS FOTOS DE DISNEY"
"0.462532614661936","o",,"Just updated AppleTV aaaaaand… the ugly-ass Disney icons are still there. :("
"0.4612929388108084","o",,"Having my disney childhood ruined in soci brb"
"0.46042003244296575","o",,"Disney's New Animated Series to Premier on iPad First http://t.co/rF7jnjqli2 via @padgadget"
"0.45939230073373855","o",,"@jhssoccerhockey can't go gonna b in disney"
"0.45918515371871754","o",,"Jessie Disney Channel page <-- GO and LIKEE gusy <3 http://t.co/hJWLIa0W0C"
"0.45872627819166634","o",,"Photoset: abraham-shipwreck: cocaine-and-insulin: When Disney could make references to eternal damnation and... http://t.co/qMviDPTnS7"
"0.4583600050991996","o",,"Right in the childhood Epic Disney Medley - Peter Hollens & Alex G Acappella: http://t.co/9DPgCfe6PW vía @youtube"
"0.45820415677325865","o",,"“@hellosarahurie: Disney fun times 🎃👻 http://t.co/D9ofABfvPt” there is nothing more magical than this picture."
"0.45771801419794556","o",,"Y pues para shows de Disney, sólo Disney."
"0.45756542556949115","o",,"neverlandwonderlands: Rico na Disney... http://t.co/yWUWOOnZsW"
"0.4575029751679614","o",,"Wow, this makes me hungry! Sue from Small World is posting some amazing photos from the Disney Magic. http://t.co/VLS76X6f1J"
"0.45698927258835664","o",,"@PtitLuuc Shooting/Tournage pour et a Disney"
"0.45677500938306653","o",,"Click here: http://t.co/k6IZ25oAbf to learn more about our Community Engagement!"
"0.45672593682110485","o",,"Status: em um amor forte e intenso com a louça da Disney."
"0.4562353922779624","o",,"""Now when we opened Disneyland, outer space was Buck Rogers."" ~ Walt Disney"
"0.4560554620602436","o",,"#AdmitoQueMeHubieseGustado subirme a la aeroamith o a la hulk en disney"
"0.4559444362842114","o",,"não percam lab rats hoje no disney xd !!!!!!!"
"0.4555692501634515","o",,"Will Disney Produce An Indiana Jones 5 Just To Secure Ford’s Involvement In STAR WARS: EPISODE VII?: The news ... http://t.co/twkFH5xXpr"
"0.45546218075765527","o",,"Quiero todas las peliculas de Disney Princess ! Jaja Ya casi tengo mi collection complete"
"0.4554271039041069","o",,"9 Disney Non-Princesses Dressed As Pop Culture Icons http://t.co/zCQ8nNCrLE"
"0.4554271039041069","o",,"Disney Merilis Foto Game Star Wars Terbaru Berkonsep 8-bit Buat iOS http://t.co/6ZpZW4heIM"
"0.4554269178086539","o",,"Smatin j'etais pas deter pr mon truc a Disney"
"0.455223156652407","o",,"Gracias Disney por pasar esta pelicula. Gracias http://t.co/1g7tQnzLSZ"
"0.4547545970733055","o",,"crys because brendon and spencer are at disney ugh 😭😭😭"
"0.45449681123089","o",,"#50CosasSobreMi 13: siempre estoy de buen humos 14: amo bailar 15: me quiero ir a Disney ya"
"0.45437578962120345","o",,"Rich Kiddo: Enchanted kingdom, Star city, Disney Land. Poor Kiddo: Perya. #Ekamate"
"0.45399111098919864","o","o","@meeelp mas que venha um filhinho mais fofo que o próprio pai, com covinha e amando a Disney kkkkkkkkkkkkkkkkk"
"0.45386047607073693","o",,"the only thing i remember about disney world is dragging my mom on space mountain w me n she practically had a seizure"
"0.45217184838873614","o",,"The secret to � http://t.co/jZnuggbpzs"
"0.4520211080079885","o",,"a mi abuelo le gusta ver aveces la serie de Disney Channel Dog With A Blog haha siempre sa anda riendo!"
"0.4519659743689492","o",,"My man @High_Danny_ used to GET IT IN at Disney World! #littledinkins http://t.co/IgVDYWMinJ"
"0.45182292554861114","o",,"全力でスペインについて調べてますin地下鉄"
"0.45182292554861114","o",,"なんとしてでもグーフィーの勇姿を見納めたいのでわたしは死んでもミキ広行きます"
"0.45182292554861114","o",,"ハーベスト地蔵してらっしゃるかたはいますか！！"
"0.45182292554861114","o",,"ミキ広ミキ広ミキ広"
"0.45182292554861114","o",,"最前取りたいけど無理だろうな"
"0.45168853701988565","o",,"3 Surprise Eggs Disney Cars 2 Pixar Toy Story DTC TOYS Kung Fu Panda Egg 2013 Unboxing Review http://t.co/mtHqKSbqkO"
"0.45037797549123143","o",,"i think disney should make a princess movie about lana because lanas a princess"
"0.44968809119884584","o",,"Es que el verdadero problema radica en que ya yo no creo! Tipo Walt Disney pero al revés"
"0.4491980443846475","o",,"Il y avait une chanson de Disney channel talent avec Hanna montana"
"0.44914754816748537","o",,"Je suis deg par conte Psk je vais ni a Disney ni a la PGW .. :("
"0.44894528756208635","o",,"@X_XPikachuX_X Thanks. I got it at disney world. #KidAtHeart"
"0.4487399041731433","o",,"Crying because theres no season 3 of mbav and disney didnt reply to my email. K."
"0.4483650061401146","o",,"Update on Downtown Disney. http://t.co/SE39z73vnw"
"0.4478260257938821","o",,"@WhitneyC_12 are you kidding? He's a god, once you turn into a Disney princess then you can have him"
"0.44752664500504413","o",,"Disney movie night with boyfriend :$ http://t.co/5Pmfh04m6S"
"0.4465315303576901","o",,"Halloween disney show tomorrow cant wait more excited then the kids also my tishalicious hair bows will be being sold at the event :)"
"0.44626281013837804","o",,"story of my life in radio disney whshrksjdkdfjdidffpfodkdkfjfi"
"0.44620663970398045","o",,"""@ChildhoodRuiner: Disney Channel taught girls how to properly friendzone http://t.co/AvekObSoId"""
"0.445990879231805","o",,"Cada vez menosssss, Ya quiero irmeeeeeee. Disney ♥"
"0.4451094965532934","o",,"15 Terrible Love Lessons We Learned From Disney Princesses http://t.co/HM92vSvdJX via @MildlyAmused"
"0.44493383506158724","o",,"love shopping in downtown disney"
"0.4449040700326906","o",,"Disney Plush Mattel Dalmatian Dog Jumbo 21"" Lucky Laying Large Toy Rare Vintage http://t.co/QjCzrHcxY9"
"0.44403605840200006","o",,"@MarionLcmt t'a vu c'est bidon ça part en Disney xD"
"0.44348576193120776","o",,"子どものために、あるいは批評家のために作られた作品は当たりはしない。私は子どものためにも批評家のためにも映画を作ったことはない。ディズニーランドは子どもたちだけのものじゃない。私は相手に合わせてレベルを落としたりはしない。-ウォルト・ディズニ ##ディズニー"
"0.44315766894448844","o",,"need to watch some disney now though or i'll never sleep"
"0.4430799762651138","o",,"@AlexLDavies94 na cause Disney monopoly is amazing and you just don't understand living at uni because your gay and stay at home wanker✊"
"0.4425769415441564","o",,"Dormir quentinho com esse sleepsuit do Mickey Mouse da Disney Store tamanhos de 12 meses a 6 anos. R$ 198,90 FRETE INCLUSO"
"0.4424280232774013","o",,"Si on était pas si loin ça aurait été Astérix ou Disney !"
"0.44196276630277403","o",,"Yasper,las veo en Disney!"
"0.4419066211404999","o","o","100均のDisneyが可愛いよぉ〜(/ _ ; )❤️ 帰る前に買っていこう。 そしてプリンセスって、ラプちゃんがセンターになったのかしら アリエルはどこー？ みんな好きだけど http://t.co/QEsaB0s1Sg"
"0.4417569505988151","o",,"@victorprochnow bem Disney isso"
"0.4406453984277556","o",,"The adult ""Grimm"" version of Disney. The Spell Book Tango. @uniquepovblog http://t.co/RMbCfsrCd9"
"0.4394743559228058","o",,"Necesito volver a Disney, enseriooooooooo."
"0.43939821806660484","o",,"“@D3MC2: You will do it dude. You will be a beast by Mania! #ibankonthebeast” haha love it new disney film Bank and the beast @SashaBanksWWE"
"0.4389939331865514","o",,"Puta merda, imagina o quarto????? Tudo da Disney"
"0.43828933683469895","o",,"Bring This Movie to Family Events - Wreck-It Ralph is Available in HD Digital http://t.co/bfJJNPQXk3"
"0.4381566794027491","o",,"“@kyndoee: Anetra😩😍”🙈🙊☺️"
"0.4381178146514888","o",,"Win a $100 Disney Gift Card from @sunshinerewards & @mainstreetmouse #disney #contest http://t.co/YW8z2QJS5y"
"0.4380296770820706","o",,"Meet & Greet Rádio Disney Justin Bieber http://t.co/OkW7cEOpEd"
"0.4380296770820706","o",,"New Disney Content Hits Tablets Before Reaching Cable TV http://t.co/1yIv7w0jWH"
"0.4380296770820706","o",,"売れ筋　Disney ディズニー ミッキー 生誕80周年記念 18金仕上げ フェイスネックレス ピンクゴールド スワロフスキー 正式ライセンス商品　http://t.co/hXQSYGNzNo"
"0.43760734050581346","o",,"In honor of @Disney #MonsterUniversity DVD release, a flash back pic of my little Monster from 2009! http://t.co/fE8YukQTRC"
"0.43725405803489836","o",,"Por que en Disney no hay un príncipe Negro?"
"0.43720386451850934","o",,"Essa novela Amor a vida é mais fantasiosa que os filmes da Disney."
"0.4370033373176868","o",,"@Drs91Drs qhbon ou genre les série sur Disney ? Mdr"
"0.43697706846721945","o",,"drowning out my emotions with old t swizzle and disney jams"
"0.4368781787349804","o",,"地元にミキミニダッフィーがいるー!!"
"0.43686711368449493","o",,"Fuii a Disney Con @valemerino3 Jajaj"
"0.43684745738730985","o",,"Esta película me hace acordar a Disney que triste"
"0.4355713097438443","o",,"How fun! MT @PandorasDeals: My kids are #RainbowLoom obsessed ... #DisneyFrozenEvent next month. The result: http://t.co/69A9WyLYcV"
"0.43523787338772457","o","n","Miley isn’t Hannah anymore, Demi isn’t Sonny anymore, Selena isn’t Alex anymore. Disney isn’t Disney anymore."
"0.4351042257709505","o",,"""@BroodingMartyr: Do they still play Halloween Town on Disney Channel? That movie was my favorite."" That they do"
"0.4349702944721659","o",,"Las chicas con el conductor de Radio Disney Uruguay. #FCA http://t.co/E1YAFSY3Vh"
"0.4345099201124309","o",,"Only 14 more hours until DISNEY 😝😁😍"
"0.43433160355889033","o",,"@PhoebeRebekahS or a car full of really ratchet Disney princesses"
"0.43403156105169216","o",,"Que Disney tenga a Marvel deja cosas tan molonas como los Vengadores+Phineas y Ferb."
"0.4330148474489132","o",,"Qui va a Disney pour la soirée d'Halloween ??"
"0.43258096961032827","o",,"¿Qué ves desde tu ventana? — Disney http://t.co/4YgJEagrpd"
"0.43178152649670476","o",,"Lesson learned from The Snuggly Duckling: everyone has a dream. #Tangled http://t.co/yIU6PDJcPI"
"0.4308512020956545","o",,"#AdmitoQueMeHubieseGustado quedarme trabada en la rockit de disney ♥ #Suicida"
"0.4302499864234857","o",,"Minimalist Disney Film Posters. Love the unique designs. http://t.co/U6E0lZeCrU @pinterest aracılığıyla"
"0.4300050288084931","o",,"@essencemag And also which technology these days it's almost like we're giving them a head start! Esp w/ all these Disney & Nick JR apps now"
"0.4298826549406222","o",,"""i never played the disney game of smiling and being a princess"""
"0.429552565080051","o",,"Get a FREE Disney Cruise Line Vacation Planning DVD – Receive your Free Disney Cruise Line® Vacation Planning DVD,... http://t.co/kCuYToDfBm"
"0.42910749251341296","o",,"#jonasmemories year 3000 on disney"
"0.42870826784000987","o",,"Miley Cyrus and Lindsay Lohan: Party Pals?! Get the Scoop on Their Night Out Together!: From former Disney dar... http://t.co/DpAAJMkS6F"
"0.4286574298366354","o",,"Esse lado das escolas Americanas a Disney não mostra. http://t.co/FDK9icG2cK"
"0.42861083292804664","o",,"""Laughter is timeless. Imagination has no age. And dreams are forever."" - Walt Disney  Everything you love... http://t.co/eppbays1o5"
"0.42860267351950637","o",,"Disney villains are comin to mingle, come at me jafar"
"0.42805662116349624","o",,"No se pierdan ahora en Disney Channel Buena Suerte Charlie ! Especial de hallowen @bradley_s_perry GOOD Look Charlei ! Hallowen♥♥♥I Love You"
"0.42588485872508025","o",,"@HeyItsNicoleA What is your favorite disney movie?? #RavenswoodChat"
"0.42567951008477994","o",,"i think tomorrow may have to be disney movie day"
"0.42545288587485725","o",,"Disneyland: What are some amazing secrets hidden within Disneyland and Disney World? http://t.co/71mvSqYzLu"
"0.42514184667206006","o",,"Demain j'vais a Disney ca va être ouf"
"0.42493903874482897","o",,"“@Vorleon: Classic Disney movies >”"
"0.42476510618423857","o",,"Miley, has pasado a ser una niña buena del Disney a ser una Choni!"
"0.42456548283842566","o",,"oh my god i didn't know one of my favorite old disney shows was Canadian until right now. i'm so weirded out."
"0.4242704498901599","o",,"Creo que nadie va a poder superar Disney 😢"
"0.42420186996356246","o",,"#винипух дисней скачать бесплатно торрент http://t.co/cTg8T420As"
"0.4238606098660368","o",,"Literally dying right now, we got the nemo room 😍🐠 #disney http://t.co/DDUWefQtMZ"
"0.4236221215776777","o",,"@yungvaseline Disney store 😊"
"0.4235434641594018","o",,"Neues Besucher-Video: The Shadow Message from the Hills The Shadow Radio Show Classic OTR Old Time Radio 2 http://t.co/7oUxKzATQR #DLP"
"0.4234130099156551","o",,"A Disney le falta crear una princesa que también sin príncipe viva feliz."
"0.423037296462846","o",,"20 Things We Love About The Nightmare Before Christmas - Disney Blogs http://t.co/OohDHLsuW0"
"0.4228388572023269","o",,"Remettre les chansons Walt Disney en soirée c'est la base!"
"0.4226628278133933","o",,"Listen to Disney flower-powered music as new technology makes PLANTS sing http://t.co/ZGjz8SUgmP"
"0.4224669887750953","o",,"How cute is Disney Stewie http://t.co/lLFqiwWE3A"
"0.42234251288735647","o",,"Disney Sofia the First Transforming Dress & Trunk Giveaway - http://t.co/mAfuheSlPd"
"0.42219613759398794","o",,"@JoshBowden10 haha i deffo would but im saving for spending money for disney land ;) xx"
"0.42214538472954305","o",,"Disney Halloween Party!! http://t.co/n0EJmQ9Zm1"
"0.4215954028258997","o",,"Video: Wild Africa Trek: Explore a Different Side of Disney's Animal Kingdom | Walt Disney World: The trek is ... http://t.co/jk70z2wtnY"
"0.4212379539536899","o",,"@StinkingC no look! According to Disney it is! http://t.co/8bndwxnBQE"
"0.42030132230476036","o",,"@GrindingSkip @_leamichelelove Disney throwback month and than have all the old stars host it"
"0.4199225260127909","o",,"@disneywords I love disney!"
"0.4197623891544978","o",,"“@reese_bryant: So mad that Disney channel hasn't played Twitches yet” it has home girl."
"0.41932465513381245","o",,"Awesome mashup of Disney villains and Chicago http://t.co/asJ2HxpTfC"
"0.41886847938323196","o",,"Wrecking Ball Come And Get it And then there's Demi with Skyscraper Despite what happened, THAT is Disney done right."
"0.4187512623296102","o",,"😤👏 oh fahreal"
"0.41846529572260005","o",,"Disney is all about detail --everything has a backstory and every detail matters http://t.co/8lw3oJl5YW @DixononDisney"
"0.41813917568922193","o",,"Walt Disney tenía miedo a los ratones"
"0.4180977917738904","o",,"@_stephwoodall @disney_frump IT WAS SOOOOOO GOOD. I like honestly thought I wouldn't like it! 😭💕"
"0.4179351276662686","o",,"i seriously just wanna cuddle up and watch an old disney halloween movie with hot chocolate and ignore life and everyone and everything"
"0.4177072415441717","o",,"@ApoloDuvalis the one of the disney princess that u copied from the other Andres. The linkedin guy"
"0.4174690174856419","o",,"@socialmoms and a trip to disney #MonstersUBluRay"
"0.41710378693918077","o",,"I only listen to musicals, Disney, Imagine Dragons, Cher and Avicii tbh"
"0.417075721495708","o",,"WIN a Disney Doc McStuffins Get Better Checkup Center (ARV $75) from Kmart and @thxmailcarrier! #giveaway #win http://t.co/jYAHxxmHcA"
"0.41698103880110965","o",,"Sleeping Beauty and Hercules are my favorite Disney movies :)"
"0.41691348863997696","o",,"ALL HIP HOP Nigeria and Disney Set To Produce “Desperate Housewives Africa” http://t.co/n75KB9NfUC"
"0.4162411680703247","o",,"Disney Infinity Jack Skellington hits stores everywhere, just in time for Halloween: http://t.co/hJWnn6s2VW"
"0.4160717271609011","o",,"#ToQuerendo também ferias na disney"
"0.4159670731168133","o",,"Tweet about this giveaway using hashtag #DisneyClassics http://t.co/pUjTSrk5w7"
"0.41437642924251744","o",,"Faltan 2 años todabia. Dale loco quiero disney ahora ya go go go"
"0.41436380660840477","o",,"Libre Soy en Radio Disney !!! @TiniStoessel"
"0.41430845462459814","o",,"If you need a drinking buddy, you couldn't do better than @thatsostelle. Great company and Disney talk is such a treat on a business trip."
"0.41412092693496466","o",,"My favourite Disney film 💖 http://t.co/3EJ3Q5kRrQ"
"0.41400297215351795","o",,"i get to fulfill my life long dream of being a disney princess 4th block tomorrow and i couldn't be happier"
"0.4136938055066622","o",,"@purpleivory88 making short movies with Disney movie characters. Kids app"
"0.4128254005233608","o",,"Baby fletchers dad tom: will teach baby fletcher how to love life, he will spoil him/her with everything Disney and will make him/her smile"
"0.4124887046093015","o",,"Eliza's new way to watch Disney Junior. http://t.co/VFv6V8bAAn"
"0.4124360674059043","o",,"Disney pandora can really cheer me up from anything :)"
"0.4123662554571824","o",,"Time is running out to save up to 30% at select Walt Disney World Resort hotels this fall! Book by Nov. 3, 2013... http://t.co/4VdMsaSdXV"
"0.41098944629895995","o",,"Lunch break, Disney break.. Same thing"
"0.40997191054547755","o",,"is it weird that i still watch old disney movies like im 8"
"0.40905792946126757","o",,"Demain je pars a Disney je vais pas tweeter."
"0.4089675371738512","o",,"Disney channel se re enchochina pasando siempre las mismas peliculas -.-"
"0.40865045681062295","o",,"New Disney Arrivals at Target for October 29, 2013 (43 Items) http://t.co/JmJId1skaC #disney 2 #fb"
"0.408537416109988","o",,"Disney Land with my adorable little one. Great morning! http://t.co/Xqm3KZG4jr"
"0.40850738314587437","o",,"Watching some real Disney throw back movies with bryson before bed. :)"
"0.4077487553669172","o",,"Escuchando Libre soy por radio Disney =D"
"0.4068617062963121","o",,"mas precisou da Disney p ser alguém ¬¬"
"0.40630793540318494","o",,"My dad just said if he catches me watchin Nickelodeon or Disney he's just gonna hit me! haha lhh #ifeelthelove"
"0.4061475485234264","o",,"Disney needs to have a throwback month and show nothing but old shows and let the old stars host it such as Hilary Duff, Raven, Aly and Aj"
"0.40606711934157885","o",,"Hi, my names Denholm, welcome to the Disney Channel. Suck my fucking dick."
"0.4054339808698106","o",,"13 NAUGHTY Disney Princesses GONE BAD!!!! http://t.co/DCRobYrtnz"
"0.40431645318801845","o",,"@AmethystVeins you don't like Disney movies?"
"0.4041996225803549","o",,"Four Parks- One World Walt Disney World"
"0.40397543501124344","o",,"Mariana Nery ta na Disney o.O"
"0.40302097385538216","o",,"It's a sin what nickelodeon and Disney channel have became"
"0.4026557265949202","o",,"My mom took my brothers to Disney world without me ... http://t.co/CtcNpU505B"
"0.4025401005029865","o",,"@EmilyEspinoza13 is not a Disney princess"
"0.40240686877126464","o",,"Oh my, Disney announcement just called Smash Mouth a ""classic rock band"", I don't think that means what they think it does!"
"0.40239660695417867","o",,"Estaría genial ir a Disney en Halloween"
"0.4021564735839216","o",,"@T_Rize33 we have to have a Disney movie marathon."
"0.40184486433714744","o",,"I am broadcasting live at http://t.co/vOJeSU6u6h come and check it out!"
"0.40175708977600233","o",,"When you believe a thing, believe it all the way, implicitly and unquestionably. - Walt Disney"
"0.4015618299322705","o",,"i wish my life was like a sappy disney movie #onpoint"
"0.4010721266053346","o",,"Moi vais aller a Disney 15e sa vaut le coup"
"0.4010721266053346","o",,"En plus demain reveil 7h30 pour aller a Disney"
"0.40082636219515694","o",,"if anyone wants to take me to disney i would be grateful"
"0.4008158990933042","o",,"Me quiero ir a disney ya ! Solo 94 dias #Emo"
"0.4004288627839207","o",,"From the vault:: Disney's The Odd Life of Timothy Green - A Review #TimothyGreen http://t.co/1nOa53Bctq"
"0.4002668933527478","o",,"@DisneyPictures @DisneyPixar #cutepic #halloweencostume #disney @TheEllenShow Sheriff Woody out for some candy! http://t.co/PZrmgk3qog"
"0.39936830412787067","o",,"Becky M brings east and west coast Disney together in her outstanding debut Zone article. http://t.co/n24vg1YjJ7"
"0.3993145925772317","o",,"Weekend Pop Art #8: Grumpy Cat and Disney together? Believe it! http://t.co/4cgr6auI7e via @aussiemoose"
"0.39861402835163745","o",,"Disney films with cameron, can't beat it"
"0.3985024713679063","o",,"Phil Collins c'est un bon ! Disney a tellement bien choisi"
"0.398226063882411","o",,"Escribire mi vida en una libreta & se la bendere ah Disney !"
"0.39820896189992383","o",,"Disney Channel Stars Share Their Halloween Pumpkins! Francesca Capaldi from Dog with a Blog who used http://t.co/cNbodHPPzd"
"0.39815924389396734","o",,"“@breeehamiltonnn: *currently quoting Disney channel pass the plate*”🍑"
"0.3968209866619646","o",,"Daría cualquier cosa por estar yendo a Disney a pasar Halloween"
"0.3966087550597743","o",,"i've loved them since i saw their music video for ""Unfortunate Souls"" on disney channel in 2005 i am literally crying"
"0.3959051355050492","o",,"""@_idkjadenx: The Little Mermaid is always gonna be my favorite Disney movie okay"" maybe except for finding nemo!!"
"0.3952206624925486","o","o","Prefiro gastar uma baba de dinheiro pra ir pra cancun doq pra Disney por exemplo"
"0.3951524146666297","o",,"“@RauhlinBiebah: This Disney channel needs to come back http://t.co/HCF9d9GLKp”😭👌"
"0.39426130681940613","o",,"Yo. This heat thing is really cool. It's like Disney world"
"0.3942207610922827","o",,"soooo essited for disney tomorrow 😊"
"0.3941878813634002","o","o","@greenath_ t'as de la chance d'aller a Disney putain j'y ai jamais été moi."
"0.3927399865079486","o",,"a walmart wedding....... that's gonna be me except at the Disney Store...."
"0.39244284590115813","o",,"you can never be too old for disney http://t.co/SMiUSFivuJ"
"0.39185956013743023","o",,"""@DaniellaBella96: Disney brings people together 😍 it's all just so perfect"" its just the Circle of Life"
"0.3910900054633984","o",,"In Dauerschleife <3 ♫ This Is Halloween – Disney Characters http://t.co/klm5qDxV1J #NowPlaying"
"0.39077709954280343","o","o","ES INSUPERABLE DISNEY !! QUIERO VOLVER:("
"0.39054125275379","o",,"...Followed by a selection of Disney-approved Halloween films. Spook level: extremely mild peril. Horror has no place in this flat."
"0.39034784519476134","o",,"Bon demain dodo💤 car lets go to DISNEY!🐭"
"0.3898877891010155","o",,"Four year old sister almost got into a fight at Disney...SO PROUD :D"
"0.3898321931656544","o",,"Mirando fotos de Disney #LLoro"
"0.3892166019869139","o",,"Disney payment is due Friday!!! DO NOT LOSE YOUR SPOT! http://t.co/QpHnqOSwaO"
"0.38864266534381214","o",,"Estan Pasando #LibreSoy Por Radio Disney otra Vez :D @TiniStoessel"
"0.38858035930077756","o",,"Jack and Brendon are always at Disney with one another"
"0.38822367207517083","o",,"What Disney Princess Are You Based On Your Zodiac Sign' lmfao"
"0.3875639437191669","o",,"Disney é meu sonho desde quando eu nasci"
"0.3875639437191669","o",,"Disney 好きです"
"0.3875639437191669","o",,"Disney= sonho"
"0.3875639437191669","o",,"To asstindo Disney pqp"
"0.3875639437191669","o",,"В России откроются магазины Walt Disney"
"0.3875639437191669","o",,"Ser ett Disney program där dubbningen får tyskarnas dubbning av Pippi Långstrump att se bra ut"
"0.38662532984427594","o",,"So me apaguei tanto a Disney por causa do eu pateta"
"0.3866020320294632","o",,"@EJCedric @milesmaker I hope so, but ""The Big Two"" publishers have lost a lot of their experimental verve w/ the move to Disney & Warner's."
"0.3862358269363109","o",,"Unbelievable how many hot guys were at Disney"
"0.38530034463906043","o",,"Florida resort and Disney world with my girlfriend spring break <3"
"0.3844991296078799","o",,"Enter to win a Disney Chamilia bracelet at A Silver Breeze! Value 500$+. http://t.co/bA5Zf8Swqi"
"0.38348978957486524","o",,"Pq essa música de safaro by Disney pra Linda?#reileao #AmorAVida"
"0.3834448872931953","o",,"Meet The Characters Of Disney’s Frozen – A Character Synopsis #DisneyFrozen http://t.co/z0RS0YfFAn via @DesireeEaglin"
"0.38334365379158936","o",,"Open your eyes and soar above the blue, take a breath, and believe you can do anything Disney Fairie"
"0.3831131304864604","o",,"All them white bands on Disney channel nd nickelodeon gay. Idgaf what nobody say.. Gaaayy"
"0.38280925598713467","o",,"Jajajaajjjajaja y me vas a invitar a tu pieza!? Jaajaja yo pongo Disney entero en mi pieza! Juazzz!"
"0.38062229257344904","o",,"Gettin excited! #disney #vacation http://t.co/WpVjZclqc5"
"0.37980217115149023","o",,"Little girl couldn't care less about Disney Land http://t.co/azHS22QHjr"
"0.3796259086717915","o",,"Here's Hell for Walt Disney. http://t.co/MvyfI43MUs"
"0.37935671549763217","o",,"study shows people who fascinate with Sci-Fi, Non-Fiction novels and Disney at a later age have trouble dealing with reality. #preachit lol"
"0.37865545013046104","o",,"Loving the tune from @EyeOfMara! Give him a follow, #Disney fans!"
"0.37706827804865645","o",,"""Why worry? If you've done the best you can, worrying won't make anything better."" ~Walt Disney"
"0.3767546078977671","o",,"If you've ever been to a Walt Disney theme park, you have used ""Disney"" money. Many colleges produce their own... http://t.co/yEXCa4beef"
"0.3765828548471821","o",,"Tutti i sogni possono diventare realtà se solo abbiamo il coraggio di inseguirli. Walt Disney"
"0.37653470841732056","o",,"Ol batman fan ass nigga. Still a Disney fan face ass nigga."
"0.3763845299936226","o",,"Tonight at rehearsal: Beth Greenberg: ""Alice has to have a bit of the Disney Princess in her."" Emily Pulley:... http://t.co/ziQ7r8FktW"
"0.3755660883282046","o",,"Your favorite Disney character?! @britneyspears. #AskBritneyJean. You're awesome♥"
"0.3747694731719733","o",,"When people on Disney channel & nick scream it's so fake."
"0.3734852901535839","o",,"Can we please be done with all these Disney princess memes? They're not nearly as clever as people think they are."
"0.3729448196201542","o",,"How dare you bash Disney ........"
"0.37210434464196634","o",,"As if we weren't losers already, for halloween me & my friends are doing a sleep over where we'll watch old Disney TV eg Hannah Montana xoxo"
"0.37197884727795993","o",,"Disney movies >"
"0.37197884727795993","o",,"Disney movies are great"
"0.37197884727795993","o",,"Disney princess movies forever"
"0.3706549231219105","o",,"Honestly Disney owns my heart & soul 💕"
"0.37045685280240753","o",,"But instead, im just going to eat pizza alone and watch an old disney movie. #lonerstatus"
"0.3700827333563678","o",,"@britneyspears What's your favorite Disney memory? #AskBritneyJean"
"0.36943634189856356","o",,"Disney movie soundtracks make life so much better. 🎶"
"0.3673192207926876","o",,"Had a good night with momma Ju watching girly films and Disney's 101 Dalmatians 😘"
"0.36666328385844255","o",,"watching lion king my favourite Disney movie!"
"0.3652096775009052","o",,"Home stressed nothing a little bit of Disney won't cure"
"0.364254595830837","o",,"Disney Dog #DisneySideContest https://t.co/kCFI1VxTVJ"
"0.3630852580145186","o",,"Disney Channel echaría a Martina Stoessel por su romance con Peter Lanzani http://t.co/sdotsXGpTR | #telefe"
"0.3630520488374311","o",,"Walt #Disney said, “I can never stand still""-Keep moving, keep learning, keep growing...live forward!."
"0.3622379631135595","o",,"""Marrying a dude you just met will in no way end terribly""...poor Disney, you tried so hard to teach us to believe... http://t.co/j8XrUu3Tf9"
"0.3548535984827935","o",,"Filming a commercial @Disneyland today! Always fun to see behind the scenes. #disneyland #disney http://t.co/WUftuLbHFa"
"0.3541825976671236","o",,"Foto: myformofimagination: Ok, so here’s personal story time. I went to Disney World Magic Kingdom today... http://t.co/qXnsBo1oYR"
"0.35369225113858355","o",,"Intento de disfraz? Check! :) #Halloween #Disney"
"0.35311885933952725","o",,"So mad that Disney channel hasn't played Twitches yet"
"0.3520771420747979","o",,"Todrick Hall recreates Chicago’s “Cell Block Tango” with Disney villains http://t.co/xsgbpuSLAt"
"0.350107047024294","o",,"#AdmitoQueMeHubieseGustado ir a Disney para mis 15 años :c"
"0.3487602622293255","o",,"#Disney Classic Cd box set #giveaway @BlissfullyAfter http://t.co/29Rn5QBbCT"
"0.3479225126398635","o",,"Nonton The Golden Mickeys At Disney's Storybook Theater - : http://t.co/WULySRMl1s #BacaIniYuk! #RTiniYuk"
"0.3436568608875047","o",,"“That’s the real trouble with the world, too many people grow up.” ~ Walt Disney"
"0.8724205561977442","p","p","I love October! I love all the Halloween movies on Disney. (: I don't think I'll ever get too old for them."
"0.8485044944794032","p","p","Omg this lady came up to me & she told me that I'm beautiful & I wanted to be on Disney channel I have to audition tho Lmfaoo should I?"
"0.8310584005730502","p","p","All the seniors scored I the last game of the season.....this feels like the end of a Disney channel movie to me and I love it 💁⚽️⚽️🙌🙌"
"0.7965840744832615","p","p","Holy crap I want to go back to Disney so damn bad I can't stand it 😭😫 #disneycrew"
"0.7958127325812825","p","p","I mean I could write a speech and an essay, or I could sing Disney songs. I think the choice is obvious 😊"
"0.7891010786490208","p","n","I feel bad for kids that have to grow up watching the new Disney and Nickelodeon shows. When I was little they were great"
"0.7883925341519806","p","p","Who's more excited than their 4 yr old to go to Disney??? This girl!!!!! 😆😆😆😆🙋🙋🙋🙋🙋🙋🙋"
